call_id,issue_type,call_duration_seconds,duration_ratio,num_turns,transcript_text,csat_score,csat_range,resolution_status,repeat_contact,emotional_arc,duration_ordinal,intent_account,intent_billing,intent_complaint,intent_delivery,intent_login,intent_network,intent_payment,intent_refund,intent_subscription,intent_technical,talk_time_ratio,interruption_count,resolution_flag,avg_agent_words,avg_customer_words,mean_sentiment,last_20_sentiment,std_sentiment,empathy_density,apology_count,transfer_count,duration_deviation
1368,subscription,446,0.88,35,Turn 1: CUSTOMER: this is really frustrating | Turn 2: AGENT: happy to resolve this | Turn 3: CUSTOMER: this is really frustrating | Turn 4: AGENT: I apologize for the inconvenience | Turn 5: CUSTOMER: really appreciate your help | Turn 6: AGENT: we are working on it | Turn 7: CUSTOMER: can you please help me | Turn 8: AGENT: let me verify your details | Turn 9: CUSTOMER: can you please help me | Turn 10: AGENT: is there anything else | Turn 11: CUSTOMER: I need this resolved today | Turn 12: AGENT: glad to help | Turn 13: CUSTOMER: please check again | Turn 14: AGENT: I will resolve this for you | Turn 15: CUSTOMER: finally someone answered | Turn 16: AGENT: is there anything else | Turn 17: CUSTOMER: why is this happening again | Turn 18: AGENT: thank you for calling | Turn 19: CUSTOMER: why is this happening again | Turn 20: AGENT: I understand your frustration | Turn 21: CUSTOMER: please check again | Turn 22: AGENT: please hold for a moment | Turn 23: CUSTOMER: thanks for the support | Turn 24: AGENT: I am looking into your issue | Turn 25: CUSTOMER: nothing is working | Turn 26: AGENT: we will fix this | Turn 27: CUSTOMER: thanks that solved it | Turn 28: AGENT: thanks for waiting | Turn 29: CUSTOMER: I called yesterday also | Turn 30: AGENT: happy to resolve this | Turn 31: CUSTOMER: my issue is still not fixed | Turn 32: AGENT: happy to resolve this | Turn 33: CUSTOMER: I am getting upset now | Turn 34: AGENT: I appreciate your patience | Turn 35: CUSTOMER: still confused,4,high,resolved,0.0,v_shape,1,False,False,False,False,False,False,False,False,True,False,0.486,7,0,5.35,5.06,0.1851,0.1697,0.3799,0.118,0,0,0.2743
2187,refund,390,0.9,34,Turn 1: CUSTOMER: I waited so long | Turn 2: AGENT: your issue is important to us | Turn 3: CUSTOMER: still confused | Turn 4: AGENT: sorry for the trouble | Turn 5: CUSTOMER: nothing is working | Turn 6: AGENT: I will escalate this | Turn 7: CUSTOMER: this is really frustrating | Turn 8: AGENT: I will resolve this for you | Turn 9: CUSTOMER: I am getting upset now | Turn 10: AGENT: let me verify your details | Turn 11: CUSTOMER: really appreciate your help | Turn 12: AGENT: this should work now | Turn 13: CUSTOMER: this is really frustrating | Turn 14: AGENT: thank you for your patience | Turn 15: CUSTOMER: this is really frustrating | Turn 16: AGENT: I will escalate this | Turn 17: CUSTOMER: thanks that solved it | Turn 18: AGENT: is there anything else | Turn 19: CUSTOMER: I already tried that | Turn 20: AGENT: I completely understand | Turn 21: CUSTOMER: this is taking too long | Turn 22: AGENT: happy to resolve this | Turn 23: CUSTOMER: this is annoying honestly | Turn 24: AGENT: I completely understand | Turn 25: CUSTOMER: this makes no sense | Turn 26: AGENT: I apologize for the inconvenience | Turn 27: CUSTOMER: I don't understand the problem | Turn 28: AGENT: I understand your frustration | Turn 29: CUSTOMER: my issue is still not fixed | Turn 30: AGENT: thank you for calling | Turn 31: CUSTOMER: I already tried that | Turn 32: AGENT: I understand your frustration | Turn 33: CUSTOMER: I am not happy with the service | Turn 34: AGENT: I apologize for the inconvenience,5,high,resolved,0.0,flat,0,False,False,False,False,False,False,False,True,False,False,0.5,4,0,5.29,5.29,-0.0332,-0.1891,0.3446,0.235,1,0,-0.5657
1779,login,413,1.02,50,Turn 1: CUSTOMER: I called yesterday also | Turn 2: AGENT: I appreciate your patience | Turn 3: CUSTOMER: this is really frustrating | Turn 4: AGENT: your issue is important to us | Turn 5: CUSTOMER: thanks that solved it | Turn 6: AGENT: let me check that for you | Turn 7: CUSTOMER: I am getting upset now | Turn 8: AGENT: is there anything else | Turn 9: CUSTOMER: this makes no sense | Turn 10: AGENT: we will fix this | Turn 11: CUSTOMER: really appreciate your help | Turn 12: AGENT: I understand your frustration | Turn 13: CUSTOMER: this keeps happening | Turn 14: AGENT: I will resolve this for you | Turn 15: CUSTOMER: this is annoying honestly | Turn 16: AGENT: I will resolve this for you | Turn 17: CUSTOMER: my issue is still not fixed | Turn 18: AGENT: your issue is important to us | Turn 19: CUSTOMER: this is really frustrating | Turn 20: AGENT: is there anything else | Turn 21: CUSTOMER: I don't understand the problem | Turn 22: AGENT: thank you for your patience | Turn 23: CUSTOMER: thanks that solved it | Turn 24: AGENT: is there anything else | Turn 25: CUSTOMER: I am getting upset now | Turn 26: AGENT: I will escalate this | Turn 27: CUSTOMER: I don't understand the problem | Turn 28: AGENT: I am looking into your issue | Turn 29: CUSTOMER: this makes no sense | Turn 30: AGENT: I completely understand | Turn 31: CUSTOMER: nothing is working | Turn 32: AGENT: I completely understand | Turn 33: CUSTOMER: why is this happening again | Turn 34: AGENT: this should work now | Turn 35: CUSTOMER: nothing is working | Turn 36: AGENT: I understand your frustration | Turn 37: CUSTOMER: finally someone answered | Turn 38: AGENT: is there anything else | Turn 39: CUSTOMER: thanks that solved it | Turn 40: AGENT: I will resolve this for you | Turn 41: CUSTOMER: my issue is still not fixed | Turn 42: AGENT: I am looking into your issue | Turn 43: CUSTOMER: third time calling | Turn 44: AGENT: thank you for your patience | Turn 45: CUSTOMER: still confused | Turn 46: AGENT: I will resolve this for you | Turn 47: CUSTOMER: thanks for the support | Turn 48: AGENT: is there anything else | Turn 49: CUSTOMER: really appreciate your help | Turn 50: AGENT: happy to resolve this,4,high,resolved,1.0,flat,0,False,False,False,False,True,False,False,False,False,False,0.5,9,0,5.68,5.08,0.0966,0.2563,0.3313,0.2,0,0,-0.44
1910,complaint,612,1.26,41,Turn 1: CUSTOMER: I already tried that | Turn 2: AGENT: your issue is important to us | Turn 3: CUSTOMER: I waited so long | Turn 4: AGENT: thank you for calling | Turn 5: CUSTOMER: okay that helps | Turn 6: AGENT: sorry for the trouble | Turn 7: CUSTOMER: I am not happy with the service | Turn 8: AGENT: glad to help | Turn 9: CUSTOMER: please check again | Turn 10: AGENT: sorry for the trouble | Turn 11: CUSTOMER: I am getting upset now | Turn 12: AGENT: I am looking into your issue | Turn 13: CUSTOMER: I already tried that | Turn 14: AGENT: happy to resolve this | Turn 15: CUSTOMER: third time calling | Turn 16: AGENT: your issue is important to us | Turn 17: CUSTOMER: third time calling | Turn 18: AGENT: I understand your frustration | Turn 19: CUSTOMER: this makes no sense | Turn 20: AGENT: I am looking into your issue | Turn 21: CUSTOMER: this keeps happening | Turn 22: AGENT: I completely understand | Turn 23: CUSTOMER: I don't understand the problem | Turn 24: AGENT: glad to help | Turn 25: CUSTOMER: this should not happen | Turn 26: AGENT: let me verify your details | Turn 27: CUSTOMER: I already tried that | Turn 28: AGENT: your issue is important to us | Turn 29: CUSTOMER: this is taking too long | Turn 30: AGENT: we are working on it | Turn 31: CUSTOMER: nothing is working | Turn 32: AGENT: I am looking into your issue | Turn 33: CUSTOMER: I already tried that | Turn 34: AGENT: thank you for calling | Turn 35: CUSTOMER: finally someone answered | Turn 36: AGENT: is there anything else | Turn 37: CUSTOMER: okay that helps | Turn 38: AGENT: thanks for waiting | Turn 39: CUSTOMER: I waited so long | Turn 40: AGENT: this should work now | Turn 41: CUSTOMER: finally someone answered,2,low,unresolved,1.0,fall,1,False,False,True,False,False,False,False,False,False,False,0.488,13,0,5.5,4.81,0.075,0.1493,0.3016,0.1,2,0,0.4286
1292,technical,530,1.02,27,Turn 1: CUSTOMER: thanks for the support | Turn 2: AGENT: thank you for calling | Turn 3: CUSTOMER: really appreciate your help | Turn 4: AGENT: I completely understand | Turn 5: CUSTOMER: please check again | Turn 6: AGENT: I apologize for the inconvenience | Turn 7: CUSTOMER: this is taking too long | Turn 8: AGENT: I will escalate this | Turn 9: CUSTOMER: still confused | Turn 10: AGENT: thank you for your patience | Turn 11: CUSTOMER: I already tried that | Turn 12: AGENT: your issue is important to us | Turn 13: CUSTOMER: I waited so long | Turn 14: AGENT: I completely understand | Turn 15: CUSTOMER: finally someone answered | Turn 16: AGENT: we will fix this | Turn 17: CUSTOMER: I called yesterday also | Turn 18: AGENT: I will escalate this | Turn 19: CUSTOMER: why is this happening again | Turn 20: AGENT: is there anything else | Turn 21: CUSTOMER: still confused | Turn 22: AGENT: thanks for waiting | Turn 23: CUSTOMER: this keeps happening | Turn 24: AGENT: we are working on it | Turn 25: CUSTOMER: this should not happen | Turn 26: AGENT: let me verify your details | Turn 27: CUSTOMER: really appreciate your help,5,high,resolved,0.0,v_shape,1,False,False,False,False,False,False,False,False,False,True,0.481,9,0,5.23,4.57,0.1068,0.1925,0.2756,0.154,0,0,0.2229
2250,complaint,636,1.31,50,Turn 1: CUSTOMER: please check again | Turn 2: AGENT: this should work now | Turn 3: CUSTOMER: I called yesterday also | Turn 4: AGENT: this should work now | Turn 5: CUSTOMER: I am not happy with the service | Turn 6: AGENT: this should work now | Turn 7: CUSTOMER: nothing is working | Turn 8: AGENT: I am looking into your issue | Turn 9: CUSTOMER: I called yesterday also | Turn 10: AGENT: I completely understand | Turn 11: CUSTOMER: please check again | Turn 12: AGENT: let me check that for you | Turn 13: CUSTOMER: this should not happen | Turn 14: AGENT: your issue is important to us | Turn 15: CUSTOMER: can you please help me | Turn 16: AGENT: thanks for waiting | Turn 17: CUSTOMER: this should not happen | Turn 18: AGENT: thank you for your patience | Turn 19: CUSTOMER: I already tried that | Turn 20: AGENT: this should work now | Turn 21: CUSTOMER: finally someone answered | Turn 22: AGENT: we will fix this | Turn 23: CUSTOMER: my issue is still not fixed | Turn 24: AGENT: I am looking into your issue | Turn 25: CUSTOMER: thanks that solved it | Turn 26: AGENT: thank you for calling | Turn 27: CUSTOMER: this is taking too long | Turn 28: AGENT: this should work now | Turn 29: CUSTOMER: thanks that solved it | Turn 30: AGENT: thank you for calling | Turn 31: CUSTOMER: thanks that solved it | Turn 32: AGENT: I appreciate your patience | Turn 33: CUSTOMER: really appreciate your help | Turn 34: AGENT: I apologize for the inconvenience | Turn 35: CUSTOMER: my issue is still not fixed | Turn 36: AGENT: I understand your frustration | Turn 37: CUSTOMER: I need this resolved today | Turn 38: AGENT: glad to help | Turn 39: CUSTOMER: my issue is still not fixed | Turn 40: AGENT: thank you for calling | Turn 41: CUSTOMER: finally someone answered | Turn 42: AGENT: we are working on it | Turn 43: CUSTOMER: I don't understand the problem | Turn 44: AGENT: we will fix this | Turn 45: CUSTOMER: why is this happening again | Turn 46: AGENT: let me check that for you | Turn 47: CUSTOMER: thanks for the support | Turn 48: AGENT: is there anything else | Turn 49: CUSTOMER: thanks that solved it | Turn 50: AGENT: happy to resolve this,4,high,resolved,0.0,fall,1,False,False,True,False,False,False,False,False,False,False,0.5,8,0,5.36,5.36,0.1668,0.2345,0.2921,0.12,0,0,0.4286
148,subscription,587,1.16,36,Turn 1: CUSTOMER: third time calling | Turn 2: AGENT: I will resolve this for you | Turn 3: CUSTOMER: I already tried that | Turn 4: AGENT: let me verify your details | Turn 5: CUSTOMER: really appreciate your help | Turn 6: AGENT: thank you for your patience | Turn 7: CUSTOMER: thanks for the support | Turn 8: AGENT: please hold for a moment | Turn 9: CUSTOMER: this keeps happening | Turn 10: AGENT: happy to resolve this | Turn 11: CUSTOMER: third time calling | Turn 12: AGENT: I will escalate this | Turn 13: CUSTOMER: this is really frustrating | Turn 14: AGENT: I appreciate your patience | Turn 15: CUSTOMER: why is this happening again | Turn 16: AGENT: I appreciate your patience | Turn 17: CUSTOMER: please check again | Turn 18: AGENT: please hold for a moment | Turn 19: CUSTOMER: this makes no sense | Turn 20: AGENT: we will fix this | Turn 21: CUSTOMER: okay that helps | Turn 22: AGENT: I will escalate this | Turn 23: CUSTOMER: thanks that solved it | Turn 24: AGENT: I am looking into your issue | Turn 25: CUSTOMER: please check again | Turn 26: AGENT: I completely understand | Turn 27: CUSTOMER: third time calling | Turn 28: AGENT: I can help you with that | Turn 29: CUSTOMER: I waited so long | Turn 30: AGENT: is there anything else | Turn 31: CUSTOMER: this is annoying honestly | Turn 32: AGENT: I will escalate this | Turn 33: CUSTOMER: nothing is working | Turn 34: AGENT: glad to help | Turn 35: CUSTOMER: please check again | Turn 36: AGENT: happy to resolve this,3,medium,unresolved,1.0,v_shape,1,False,False,False,False,False,False,False,False,True,False,0.5,11,0,5.39,4.56,0.2099,0.2287,0.3001,0.167,0,0,0.2743
1129,login,518,1.29,28,Turn 1: CUSTOMER: I called yesterday also | Turn 2: AGENT: your issue is important to us | Turn 3: CUSTOMER: third time calling | Turn 4: AGENT: let me verify your details | Turn 5: CUSTOMER: can you please help me | Turn 6: AGENT: sorry for the trouble | Turn 7: CUSTOMER: this makes no sense | Turn 8: AGENT: I understand your frustration | Turn 9: CUSTOMER: please check again | Turn 10: AGENT: we will fix this | Turn 11: CUSTOMER: this keeps happening | Turn 12: AGENT: sorry for the trouble | Turn 13: CUSTOMER: I don't understand the problem | Turn 14: AGENT: let me check that for you | Turn 15: CUSTOMER: I waited so long | Turn 16: AGENT: I will resolve this for you | Turn 17: CUSTOMER: I waited so long | Turn 18: AGENT: this should work now | Turn 19: CUSTOMER: I called yesterday also | Turn 20: AGENT: I can help you with that | Turn 21: CUSTOMER: thanks for the support | Turn 22: AGENT: I can help you with that | Turn 23: CUSTOMER: I called yesterday also | Turn 24: AGENT: let me verify your details | Turn 25: CUSTOMER: finally someone answered | Turn 26: AGENT: your issue is important to us | Turn 27: CUSTOMER: I need this resolved today | Turn 28: AGENT: is there anything else,3,medium,unresolved,0.0,rise,1,False,False,False,False,True,False,False,False,False,False,0.5,5,0,5.93,4.93,0.0729,0.0704,0.2817,0.071,2,0,0.56
1035,network,242,0.6,32,Turn 1: CUSTOMER: thanks for the support | Turn 2: AGENT: please hold for a moment | Turn 3: CUSTOMER: third time calling | Turn 4: AGENT: sorry for the trouble | Turn 5: CUSTOMER: I am not happy with the service | Turn 6: AGENT: I will escalate this | Turn 7: CUSTOMER: I don't understand the problem | Turn 8: AGENT: let me check that for you | Turn 9: CUSTOMER: this is really frustrating | Turn 10: AGENT: we are working on it | Turn 11: CUSTOMER: why is this happening again | Turn 12: AGENT: glad to help | Turn 13: CUSTOMER: why is this happening again | Turn 14: AGENT: this should work now | Turn 15: CUSTOMER: I am getting upset now | Turn 16: AGENT: we will fix this | Turn 17: CUSTOMER: finally someone answered | Turn 18: AGENT: thanks for waiting | Turn 19: CUSTOMER: I waited so long | Turn 20: AGENT: sorry for the trouble | Turn 21: CUSTOMER: I already tried that | Turn 22: AGENT: I completely understand | Turn 23: CUSTOMER: finally someone answered | Turn 24: AGENT: we are working on it | Turn 25: CUSTOMER: this makes no sense | Turn 26: AGENT: I am looking into your issue | Turn 27: CUSTOMER: I am getting upset now | Turn 28: AGENT: let me verify your details | Turn 29: CUSTOMER: I don't understand the problem | Turn 30: AGENT: I will escalate this | Turn 31: CUSTOMER: still confused | Turn 32: AGENT: this should work now,4,high,resolved,1.0,flat,0,False,False,False,False,False,True,False,False,False,False,0.5,8,0,5.25,5.25,-0.0156,-0.0559,0.2944,0.062,2,0,-0.3886
559,login,400,0.99,25,Turn 1: CUSTOMER: really appreciate your help | Turn 2: AGENT: please hold for a moment | Turn 3: CUSTOMER: third time calling | Turn 4: AGENT: happy to resolve this | Turn 5: CUSTOMER: I waited so long | Turn 6: AGENT: we will fix this | Turn 7: CUSTOMER: this is annoying honestly | Turn 8: AGENT: sorry for the trouble | Turn 9: CUSTOMER: I already tried that | Turn 10: AGENT: I will resolve this for you | Turn 11: CUSTOMER: please check again | Turn 12: AGENT: sorry for the trouble | Turn 13: CUSTOMER: I called yesterday also | Turn 14: AGENT: sorry for the trouble | Turn 15: CUSTOMER: thanks that solved it | Turn 16: AGENT: thanks for waiting | Turn 17: CUSTOMER: I am not happy with the service | Turn 18: AGENT: I will escalate this | Turn 19: CUSTOMER: okay that helps | Turn 20: AGENT: thanks for waiting | Turn 21: CUSTOMER: this should not happen | Turn 22: AGENT: thank you for your patience | Turn 23: CUSTOMER: I called yesterday also | Turn 24: AGENT: I apologize for the inconvenience | Turn 25: CUSTOMER: why is this happening again,4,high,resolved,0.0,flat,0,False,False,False,False,True,False,False,False,False,False,0.48,5,0,5.25,5.0,0.1137,0.0176,0.3576,0.0,3,0,-0.44
